,matricula_funcionario,Nome Funcionario,Cargo,codigo_loja,nome_loja,codigo_produto,descricao_produto,Categoria,preco_custo,valor_unitario,quantidade,comissao,dt_venda,dt_entrega
2215,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,4,,03/05/2019 16:04,09/05/2019 13:17
2216,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",10/02/2020 10:39,16/02/2020 16:59
2217,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",1,,30/03/2019 16:01,31/03/2019 14:55
2218,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,03/03/2020 11:29,06/03/2020 10:47
2219,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,21/07/2020 15:11,22/07/2020 14:52
2220,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",4,,14/10/2019 17:59,15/10/2019 14:24
2221,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",1,,04/01/2020 17:00,05/01/2020 09:44
2222,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",3,,10/02/2019 09:06,10/02/2019 13:39
2223,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",4,,25/10/2019 14:26,26/10/2019 12:02
2224,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",1,,02/09/2020 11:19,02/09/2020 15:34
2225,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",4,,30/08/2019 09:09,30/08/2019 12:38
2226,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",2,,09/04/2019 16:05,10/04/2019 12:16
2227,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,15/11/2020 10:08,15/11/2020 10:29
2228,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",4,,21/01/2019 12:49,25/01/2019 10:12
2229,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,27/10/2020 13:25,31/10/2020 09:33
2230,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",2,,02/12/2019 09:47,02/12/2019 11:08
2231,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",01/11/2020 12:51,06/11/2020 15:16
2232,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",4,,31/12/2019 13:21,01/01/2020 12:21
2233,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",1,,26/02/2020 11:07,26/02/2020 11:24
2234,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",4,,03/11/2020 15:55,10/11/2020 10:16
2235,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",1,,12/11/2020 12:19,13/11/2020 10:04
2236,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,05/02/2020 09:56,05/02/2020 15:02
2237,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,1,,15/08/2020 10:56,19/08/2020 16:56
2238,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",3,,31/01/2019 14:19,31/01/2019 15:35
2239,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",26/09/2019 10:40,30/09/2019 11:26
2240,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10016,Guarda Roupa,Casa,"489,9",999,1,,26/03/2019 15:52,31/03/2019 12:47
2241,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,11/09/2020 15:58,17/09/2020 13:46
2242,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,3,,21/10/2020 16:09,22/10/2020 11:06
2243,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",1,,06/08/2020 16:36,10/08/2020 10:44
2244,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",1,,24/11/2020 11:29,24/11/2020 15:06
2245,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",18/10/2020 09:18,21/10/2020 17:40
2246,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",4,,09/04/2020 11:03,13/04/2020 09:29
2247,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,28/02/2019 10:55,28/02/2019 15:19
2248,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",09/09/2020 10:23,15/09/2020 13:18
2249,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,01/10/2019 10:40,03/10/2019 12:17
2250,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",4,,18/02/2019 09:23,18/02/2019 16:05
2251,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",2,,26/07/2020 12:11,27/07/2020 09:21
2252,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,08/02/2020 12:23,10/02/2020 13:43
2253,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",1,,24/09/2019 17:16,25/09/2019 14:35
2254,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",15/10/2020 10:31,19/10/2020 11:30
2255,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,05/06/2019 16:07,07/06/2019 10:31
2256,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",1,,29/06/2020 10:29,29/06/2020 15:35
2257,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,17/07/2020 12:06,18/07/2020 09:33
2258,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10005,Notebook,Eletrônicos,"2299,9",3199,1,,28/01/2020 11:43,28/01/2020 17:16
2259,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",2,,05/01/2020 09:28,05/01/2020 12:10
2260,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10008,Cafeteira,Cozinha,"159,9","284,9",4,,21/05/2019 10:37,21/05/2019 14:42
2261,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",1,,18/07/2019 15:36,22/07/2019 12:04
2262,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,26/05/2019 12:27,02/06/2019 16:17
2263,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",2,,23/04/2020 16:48,23/04/2020 17:54
2264,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,3,,21/10/2020 17:47,23/10/2020 10:09
2265,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,4,,21/07/2019 12:15,27/07/2019 09:56
2266,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,17/09/2019 17:10,18/09/2019 16:12
2267,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,10/09/2019 15:23,10/09/2019 15:34
2268,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",4,,10/07/2020 16:58,11/07/2020 11:35
2269,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",2,,27/08/2020 14:41,29/08/2020 12:53
2270,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",3,,09/08/2020 09:26,09/08/2020 10:24
2271,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10012,Processador de alimentos,Cozinha,110,"189,9",4,,23/10/2020 09:27,23/10/2020 09:41
2272,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10007,Batedeira,Cozinha,"49,9","95,9",2,,20/08/2020 09:49,20/08/2020 17:01
2273,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",08/09/2020 16:28,12/09/2020 09:14
2274,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10002,Tablet,Eletrônicos,799,"1424,91",1,,29/07/2020 13:02,29/07/2020 13:16
2275,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",4,,15/08/2020 17:17,15/08/2020 17:30
2276,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",29/08/2020 16:57,31/08/2020 11:48
2277,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10009,Ferro de passar,Casa,"27,9","55,9",2,,07/10/2020 09:33,07/10/2020 11:17
2278,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",1,,22/08/2020 14:26,23/08/2020 09:33
2279,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",1,,20/11/2020 12:17,20/11/2020 14:46
2280,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,25/06/2020 15:18,26/06/2020 10:30
2281,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,21/08/2019 16:21,22/08/2019 10:14
2282,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10017,Cama Box,Casa,"1189,9","1899,5",3,,19/03/2020 15:22,26/03/2020 12:25
2283,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10006,Aspirador de pó,Casa,"88,9","189,9",1,,11/10/2020 17:13,12/10/2020 14:41
2284,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,2,,29/03/2020 11:34,05/04/2020 17:26
2285,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,4,,29/09/2020 10:18,04/10/2020 09:58
2286,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10011,Liquidificador,Cozinha,"59,9","142,4",1,,14/10/2020 15:30,15/10/2020 14:40
2287,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10018,Colchão,Casa,"109,9","249,9",2,,13/05/2019 13:57,14/05/2019 12:15
2288,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10015,Microondas,Eletrodomésticos,189,"364,5",2,,05/11/2020 09:09,05/11/2020 13:26
2289,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",3,,29/07/2020 14:48,29/07/2020 15:57
2290,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10020,Impressora,Eletrônicos,"329,9","674,1",2,,26/06/2020 09:11,26/06/2020 17:03
2291,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,27/11/2020 15:19,04/12/2020 14:26
2292,123456888,Rita Sampaio,Vendedor,CL003,Filial SP,10019,Sofá,Casa,"789,9",1399,4,,07/12/2020 12:26,11/12/2020 17:12
2293,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",4,,18/08/2019 17:02,23/08/2019 15:10
2294,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",1,,01/07/2020 14:35,04/07/2020 12:36
2295,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,1,,09/11/2019 13:57,10/11/2019 10:29
2296,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",1,,10/12/2020 14:32,15/12/2020 17:09
2297,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,4,,07/08/2020 10:54,12/08/2020 17:04
2298,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",2,,07/03/2019 13:25,14/03/2019 12:07
2299,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",1,,25/11/2019 16:19,26/11/2019 13:20
2300,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,30/11/2020 13:39,07/12/2020 09:04
2301,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",2,,08/05/2020 09:56,08/05/2020 16:43
2302,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",10/10/2019 15:02,15/10/2019 10:03
2303,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",1,,29/12/2019 16:12,30/12/2019 09:27
2304,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,29/03/2019 13:53,30/03/2019 09:12
2305,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",4,,17/08/2019 10:58,17/08/2019 15:22
2306,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,26/06/2020 15:14,30/06/2020 11:02
2307,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",3,"0,09",21/11/2019 11:44,27/11/2019 16:32
2308,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",4,,14/03/2020 10:39,14/03/2020 12:31
2309,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,"159,9","284,9",4,,16/10/2020 15:15,17/10/2020 13:02
2310,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",3,,31/10/2019 14:32,03/11/2019 10:14
2311,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",4,,26/10/2019 09:38,26/10/2019 15:49
2312,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,08/10/2019 14:01,11/10/2019 13:38
2313,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",3,,23/04/2020 11:41,27/04/2020 16:02
2314,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,01/11/2020 17:02,02/11/2020 16:51
2315,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,30/07/2020 10:42,30/07/2020 10:53
2316,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",2,,08/01/2020 11:48,08/01/2020 12:47
2317,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",2,,25/02/2019 12:03,26/02/2019 11:46
2318,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10014,Geladeira,Eletrodomésticos,"699,9","1346,9",3,,28/09/2020 10:50,03/10/2020 12:58
2319,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,21/10/2020 17:55,23/10/2020 14:31
2320,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",4,,20/11/2020 17:09,21/11/2020 17:02
2321,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,4,,16/06/2020 16:07,22/06/2020 14:10
2322,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,3,,18/11/2019 12:52,23/11/2019 15:52
2323,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",2,,21/07/2019 16:18,22/07/2019 13:44
2324,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,15/11/2019 12:48,19/11/2019 13:02
2325,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",3,,17/05/2020 15:00,18/05/2020 14:11
2326,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,11/09/2020 09:07,11/09/2020 11:38
2327,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",1,,19/11/2019 16:50,20/11/2019 14:32
2328,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,25/02/2020 10:54,25/02/2020 12:37
2329,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",4,,17/11/2020 16:52,18/11/2020 12:57
2330,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",2,,16/04/2019 15:04,19/04/2019 13:28
2331,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,13/10/2020 09:45,13/10/2020 10:48
2332,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",2,,26/01/2019 14:46,26/01/2019 16:11
2333,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",2,"0,07",12/07/2020 09:23,19/07/2020 11:12
2334,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",2,,11/01/2019 12:56,12/01/2019 10:27
2335,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10019,Sofá,Casa,"789,9",1399,2,,20/07/2020 15:50,22/07/2020 15:20
2336,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",1,,02/07/2020 11:12,02/07/2020 13:32
2337,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10017,Cama Box,Casa,"1189,9","1899,5",2,,02/09/2020 10:23,05/09/2020 09:08
2338,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,4,,13/05/2019 10:03,13/05/2019 12:03
2339,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10013,Fogão,Eletrodomésticos,"210,9","404,1",3,,04/04/2019 11:31,11/04/2019 17:20
2340,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,12/01/2019 14:43,13/01/2019 13:59
2341,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",1,,14/08/2020 13:37,14/08/2020 15:08
2342,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",2,,03/06/2020 13:15,03/06/2020 16:29
2343,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10018,Colchão,Casa,"109,9","249,9",1,,16/07/2019 13:52,17/07/2019 09:22
2344,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,2,,09/06/2019 15:55,10/06/2019 15:14
2345,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,07/10/2019 15:11,08/10/2019 14:18
2346,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,2,,27/09/2019 17:51,28/09/2019 10:43
2347,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",1,,04/03/2019 17:50,05/03/2019 12:13
2348,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",2,,24/02/2020 14:11,25/02/2020 12:40
2349,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10004,Máquina Lavar Roupa,Eletrodomésticos,1099,"1709,1",4,"0,1",15/01/2020 17:40,19/01/2020 16:34
2350,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10011,Liquidificador,Cozinha,"59,9","142,4",4,,16/11/2019 16:05,17/11/2019 09:22
2351,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,16/03/2019 14:59,17/03/2019 14:36
2352,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,4,,29/03/2019 15:25,30/03/2019 10:15
2353,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,23/10/2019 12:09,23/10/2019 17:31
2354,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,30/03/2020 13:44,31/03/2020 11:23
2355,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",3,,19/08/2019 16:22,20/08/2019 11:46
2356,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10008,Cafeteira,Cozinha,"159,9","284,9",1,,26/02/2020 09:40,26/02/2020 10:07
2357,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",3,,01/01/2020 13:45,01/01/2020 14:46
2358,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",3,,08/11/2020 13:00,08/11/2020 17:01
2359,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",1,,11/08/2020 17:05,11/08/2020 17:53
2360,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,2,,25/10/2020 17:19,26/10/2020 12:41
2361,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",2,,10/02/2019 12:06,10/02/2019 12:29
2362,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10010,Fritadeira elétrica,Cozinha,"187,9",340,1,,11/02/2019 10:35,12/02/2019 09:08
2363,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",2,,18/09/2019 09:03,18/09/2019 10:18
2364,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10012,Processador de alimentos,Cozinha,110,"189,9",3,,15/06/2019 16:49,16/06/2019 12:20
2365,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",1,,06/06/2019 14:29,13/06/2019 14:04
2366,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",3,,14/05/2019 12:44,15/05/2019 11:32
2367,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,1,,09/03/2020 17:18,10/03/2020 09:04
2368,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10002,Tablet,Eletrônicos,799,"1424,91",3,,06/10/2019 10:14,06/10/2019 13:13
2369,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10007,Batedeira,Cozinha,"49,9","95,9",4,,18/04/2020 14:25,19/04/2020 09:38
2370,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",4,,28/12/2020 09:42,31/12/2020 09:04
2371,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10020,Impressora,Eletrônicos,"329,9","674,1",3,,03/05/2019 12:27,03/05/2019 13:05
2372,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",4,,13/04/2020 16:24,14/04/2020 10:28
2373,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",3,,28/11/2019 16:47,29/11/2019 15:47
2374,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,1,,13/05/2020 15:09,19/05/2020 09:12
2375,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",1,,17/02/2019 15:23,17/02/2019 17:46
2376,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10005,Notebook,Eletrônicos,"2299,9",3199,3,,13/05/2020 13:08,14/05/2020 11:27
2377,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10009,Ferro de passar,Casa,"27,9","55,9",3,,22/05/2019 09:19,22/05/2019 11:10
2378,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10016,Guarda Roupa,Casa,"489,9",999,2,,05/01/2020 14:48,09/01/2020 14:46
2379,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10001,Smartphone,Eletrônicos,"899,9","1676,9",3,,09/12/2019 12:59,09/12/2019 17:26
2380,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10003,Televisão,Eletrodomésticos,"1400,9","2279,99",3,,25/05/2019 14:01,27/05/2019 10:44
2381,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10015,Microondas,Eletrodomésticos,189,"364,5",2,,10/09/2019 12:08,11/09/2019 10:43
2382,123457112,Mário Henrique,Vendedor,CL004,Filial ES,10006,Aspirador de pó,Casa,"88,9","189,9",4,,31/05/2020 13:34,01/06/2020 13:25
