,dt_venda,nome_funcionario,cargo,nome_loja,descricao_produto,categoria,preco_custo,valor_unitario,quantidade,dt_entrega,valor_final,mes,ano,meta,lucro,magem_lucro,pazo_entrega
3193,2019-10-31 00:00:00,Marcos Coelho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2019-09-23 16:49:00,999.0,10,2019,285000,509.1,0.5096096096096097,-38 days +16:49:00
3194,2020-02-17 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Cama Box,Casa,1189.9,1899.5,3,2020-08-08 17:33:00,5698.5,2,2020,285000,2128.7999999999997,0.3735719926296393,173 days 17:33:00
3195,2020-01-31 00:00:00,José Maria,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,1,2020-09-28 13:41:00,364.5,1,2020,285000,175.5,0.48148148148148145,241 days 13:41:00
3196,2020-02-15 00:00:00,José Maria,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,2,2019-09-19 15:54:00,6398.0,2,2020,285000,1798.1999999999998,0.28105658018130664,-149 days +15:54:00
3197,2019-10-24 00:00:00,Pamela Lima,Vendedor,Filial ES,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-05-28 14:29:00,2279.99,10,2019,285000,879.0899999999997,0.38556748055912515,-149 days +14:29:00
3198,2020-05-20 00:00:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,4,2019-03-04 12:17:00,3996.0,5,2020,285000,2036.4,0.5096096096096097,-443 days +12:17:00
3199,2019-11-16 00:00:00,José Maria,Vendedor,Loja Matriz,Impressora,Eletrônicos,329.9,674.1,3,2019-08-21 10:12:00,2022.3,11,2019,285000,1032.6000000000001,0.5106067349058003,-87 days +10:12:00
3200,2020-08-13 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,2,2019-04-03 15:29:00,729.0,8,2020,285000,351.0,0.48148148148148145,-498 days +15:29:00
3201,2020-11-26 00:00:00,Rita Sampaio,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,3,2019-07-15 13:40:00,1212.3000000000002,11,2020,285000,579.6,0.47809948032665184,-500 days +13:40:00
3202,2020-05-21 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,1,2019-03-08 16:09:00,404.1,5,2020,285000,193.20000000000002,0.47809948032665184,-440 days +16:09:00
3203,2019-06-25 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Televisão,Eletrodomésticos,1400.9,2279.99,1,2020-06-28 16:22:00,2279.99,6,2019,285000,879.0899999999997,0.38556748055912515,369 days 16:22:00
3204,2020-12-03 00:00:00,Marcos Coelho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,3,2019-08-24 10:04:00,427.2000000000001,12,2020,285000,247.5,0.5793539325842696,-467 days +10:04:00
3205,2020-09-03 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Cama Box,Casa,1189.9,1899.5,4,2020-07-03 16:25:00,7598.0,9,2020,285000,2838.3999999999996,0.3735719926296393,-62 days +16:25:00
3206,2020-11-20 00:00:00,Felipe Marinho,Vendedor,Filial SP,Ferro de passar,Casa,27.9,55.9,2,2019-06-21 10:31:00,111.8,11,2020,285000,56.0,0.5008944543828265,-518 days +10:31:00
3207,2019-03-24 00:00:00,Rita Sampaio,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2019-06-05 15:24:00,1139.6,3,2019,285000,499.9999999999999,0.4387504387504387,73 days 15:24:00
3208,2019-11-09 00:00:00,Rita Sampaio,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,4,2020-06-15 10:56:00,1458.0,11,2019,285000,702.0,0.48148148148148145,219 days 10:56:00
3209,2020-02-22 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,2,2019-06-07 13:52:00,111.8,2,2020,285000,56.0,0.5008944543828265,-260 days +13:52:00
3210,2020-09-14 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Cafeteira,Cozinha,159.9,284.9,4,2019-09-06 16:34:00,1139.6,9,2020,285000,499.9999999999999,0.4387504387504387,-374 days +16:34:00
3211,2019-09-21 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Cama Box,Casa,1189.9,1899.5,2,2020-06-09 12:10:00,3799.0,9,2019,285000,1419.1999999999998,0.3735719926296393,262 days 12:10:00
3212,2019-03-14 00:00:00,Felipe Marinho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,3,2020-09-02 09:04:00,2997.0,3,2019,285000,1527.3000000000002,0.5096096096096097,538 days 09:04:00
3213,2019-05-13 00:00:00,Felipe Marinho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,4,2020-02-28 10:18:00,759.6,5,2019,285000,404.0,0.5318588730911006,291 days 10:18:00
3214,2020-10-20 00:00:00,Marta Cury,Vendedor,Filial MG,Microondas,Eletrodomésticos,189.0,364.5,2,2020-09-28 10:07:00,729.0,10,2020,285000,351.0,0.48148148148148145,-22 days +10:07:00
3215,2019-06-26 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,1,2019-06-21 09:21:00,3199.0,6,2019,285000,899.0999999999999,0.28105658018130664,-5 days +09:21:00
3216,2019-11-21 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Processador de alimentos,Cozinha,110.0,189.9,1,2019-05-01 13:05:00,189.9,11,2019,285000,79.9,0.4207477619799895,-204 days +13:05:00
3217,2019-09-02 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Notebook,Eletrônicos,2299.9,3199.0,2,2019-03-08 17:17:00,6398.0,9,2019,285000,1798.1999999999998,0.28105658018130664,-178 days +17:17:00
3218,2020-10-21 00:00:00,José Maria,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,1,2019-03-25 15:58:00,1899.5,10,2020,285000,709.5999999999999,0.3735719926296393,-576 days +15:58:00
3219,2020-02-03 00:00:00,Marta Cury,Vendedor,Filial MG,Batedeira,Cozinha,49.9,95.9,2,2020-10-17 16:17:00,191.8,2,2020,285000,92.00000000000001,0.4796663190823775,257 days 16:17:00
3220,2019-03-04 00:00:00,Mário Henrique,Vendedor,Filial ES,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-06-13 14:04:00,2279.99,3,2019,285000,879.0899999999997,0.38556748055912515,101 days 14:04:00
3221,2019-10-28 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,1,2019-02-23 10:06:00,2279.99,10,2019,285000,879.0899999999997,0.38556748055912515,-247 days +10:06:00
3222,2019-09-03 00:00:00,Mário Henrique,Vendedor,Filial ES,Microondas,Eletrodomésticos,189.0,364.5,2,2020-04-29 09:41:00,729.0,9,2019,285000,351.0,0.48148148148148145,239 days 09:41:00
3223,2020-03-25 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Colchão,Casa,109.9,249.9,2,2020-02-26 14:58:00,499.8,3,2020,285000,280.0,0.5602240896358543,-28 days +14:58:00
3224,2020-11-15 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Colchão,Casa,109.9,249.9,2,2020-01-28 11:43:00,499.8,11,2020,285000,280.0,0.5602240896358543,-292 days +11:43:00
3225,2019-07-18 00:00:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,3,2019-09-03 14:38:00,2022.3,7,2019,285000,1032.6000000000001,0.5106067349058003,47 days 14:38:00
3226,2019-09-21 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Cafeteira,Cozinha,159.9,284.9,1,2020-11-19 10:35:00,284.9,9,2019,285000,124.99999999999997,0.4387504387504387,425 days 10:35:00
3227,2020-01-01 00:00:00,Felipe Marinho,Vendedor,Filial SP,Notebook,Eletrônicos,2299.9,3199.0,2,2020-06-01 15:56:00,6398.0,1,2020,285000,1798.1999999999998,0.28105658018130664,152 days 15:56:00
3228,2019-03-17 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Impressora,Eletrônicos,329.9,674.1,3,2019-12-08 10:16:00,2022.3,3,2019,285000,1032.6000000000001,0.5106067349058003,266 days 10:16:00
3229,2019-01-18 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-04-28 11:46:00,1709.1,1,2019,285000,610.0999999999999,0.35697150547071554,466 days 11:46:00
3230,2020-06-08 00:00:00,Marcos Coelho,Vendedor,Filial SP,Processador de alimentos,Cozinha,110.0,189.9,2,2019-09-16 17:38:00,379.8,6,2020,285000,159.8,0.4207477619799895,-266 days +17:38:00
3231,2019-08-01 00:00:00,Marcos Coelho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2020-12-31 16:44:00,999.0,8,2019,285000,509.1,0.5096096096096097,518 days 16:44:00
3232,2019-05-26 00:00:00,Rita Sampaio,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,1,2020-04-04 17:15:00,1709.1,5,2019,285000,610.0999999999999,0.35697150547071554,314 days 17:15:00
3233,2020-01-15 00:00:00,Marcos Coelho,Vendedor,Filial SP,Processador de alimentos,Cozinha,110.0,189.9,1,2020-05-09 09:43:00,189.9,1,2020,285000,79.9,0.4207477619799895,115 days 09:43:00
3234,2020-08-09 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Fritadeira elétrica,Cozinha,187.9,340.0,1,2019-11-24 16:41:00,340.0,8,2020,285000,152.1,0.44735294117647056,-259 days +16:41:00
3235,2019-11-09 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Smartphone,Eletrônicos,899.9,1676.9,3,2020-10-03 17:37:00,5030.700000000001,11,2019,285000,2331.0000000000005,0.4633550002981693,329 days 17:37:00
3236,2019-09-06 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Fritadeira elétrica,Cozinha,187.9,340.0,2,2019-06-21 11:43:00,680.0,9,2019,285000,304.2,0.44735294117647056,-77 days +11:43:00
3237,2020-06-23 00:00:00,Rita Sampaio,Vendedor,Filial SP,Colchão,Casa,109.9,249.9,1,2020-08-23 09:33:00,249.9,6,2020,285000,140.0,0.5602240896358543,61 days 09:33:00
3238,2019-05-27 00:00:00,Marta Cury,Vendedor,Filial MG,Cafeteira,Cozinha,159.9,284.9,4,2019-07-06 09:18:00,1139.6,5,2019,285000,499.9999999999999,0.4387504387504387,40 days 09:18:00
3239,2020-05-21 00:00:00,Marcos Coelho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,2,2019-08-20 17:00:00,1348.2,5,2020,285000,688.4000000000001,0.5106067349058003,-275 days +17:00:00
3240,2019-12-09 00:00:00,Mário Henrique,Vendedor,Filial ES,Televisão,Eletrodomésticos,1400.9,2279.99,2,2020-01-04 12:21:00,4559.98,12,2019,285000,1758.1799999999994,0.38556748055912515,26 days 12:21:00
3241,2020-02-02 00:00:00,Marta Cury,Vendedor,Filial MG,Guarda Roupa,Casa,489.9,999.0,3,2019-07-29 10:07:00,2997.0,2,2020,285000,1527.3000000000002,0.5096096096096097,-188 days +10:07:00
3242,2019-09-20 00:00:00,Felipe Marinho,Vendedor,Filial SP,Processador de alimentos,Cozinha,110.0,189.9,3,2020-08-06 10:34:00,569.7,9,2019,285000,239.70000000000002,0.4207477619799895,321 days 10:34:00
3243,2020-12-12 00:00:00,Felipe Marinho,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2019-05-15 09:39:00,1139.6,12,2020,285000,499.9999999999999,0.4387504387504387,-577 days +09:39:00
3244,2020-08-28 00:00:00,Marta Cury,Vendedor,Filial MG,Liquidificador,Cozinha,59.9,142.4,3,2019-12-26 17:16:00,427.2000000000001,8,2020,285000,247.5,0.5793539325842696,-246 days +17:16:00
3245,2019-11-24 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Smartphone,Eletrônicos,899.9,1676.9,1,2019-08-29 16:49:00,1676.9,11,2019,285000,777.0000000000001,0.4633550002981693,-87 days +16:49:00
3246,2020-04-18 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Fritadeira elétrica,Cozinha,187.9,340.0,3,2020-04-10 13:42:00,1020.0,4,2020,285000,456.29999999999995,0.44735294117647056,-8 days +13:42:00
3247,2019-10-23 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Sofá,Casa,789.9,1399.0,4,2019-07-07 09:02:00,5596.0,10,2019,285000,2436.4,0.43538241601143673,-108 days +09:02:00
3248,2019-12-24 00:00:00,Mário Henrique,Vendedor,Filial ES,Geladeira,Eletrodomésticos,699.9,1346.9,2,2019-06-05 17:47:00,2693.8,12,2019,285000,1294.0000000000002,0.4803623134605391,-202 days +17:47:00
3249,2019-03-13 00:00:00,Victor Hugo,Vendedor,Filial ES,Processador de alimentos,Cozinha,110.0,189.9,3,2020-01-24 16:20:00,569.7,3,2019,285000,239.70000000000002,0.4207477619799895,317 days 16:20:00
3250,2020-04-07 00:00:00,Mário Henrique,Vendedor,Filial ES,Smartphone,Eletrônicos,899.9,1676.9,3,2019-10-23 17:31:00,5030.700000000001,4,2020,285000,2331.0000000000005,0.4633550002981693,-167 days +17:31:00
3251,2020-12-27 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Aspirador de pó,Casa,88.9,189.9,1,2019-06-14 16:56:00,189.9,12,2020,285000,101.0,0.5318588730911006,-562 days +16:56:00
3252,2020-02-05 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Cafeteira,Cozinha,159.9,284.9,3,2020-07-27 12:41:00,854.6999999999999,2,2020,285000,374.9999999999999,0.4387504387504387,173 days 12:41:00
3253,2020-10-21 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Cama Box,Casa,1189.9,1899.5,1,2020-10-16 16:41:00,1899.5,10,2020,285000,709.5999999999999,0.3735719926296393,-5 days +16:41:00
3254,2019-10-12 00:00:00,José Maria,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,4,2020-03-06 13:22:00,9119.96,10,2019,285000,3516.3599999999988,0.38556748055912515,146 days 13:22:00
3255,2019-08-05 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Batedeira,Cozinha,49.9,95.9,4,2020-02-01 10:18:00,383.6,8,2019,285000,184.00000000000003,0.4796663190823775,180 days 10:18:00
3256,2020-10-22 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Notebook,Eletrônicos,2299.9,3199.0,4,2020-08-22 10:33:00,12796.0,10,2020,285000,3596.3999999999996,0.28105658018130664,-61 days +10:33:00
3257,2019-07-10 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Liquidificador,Cozinha,59.9,142.4,1,2020-11-10 11:59:00,142.4,7,2019,285000,82.5,0.5793539325842696,489 days 11:59:00
3258,2020-04-09 00:00:00,José Maria,Vendedor,Loja Matriz,Fogão,Eletrodomésticos,210.9,404.1,4,2020-10-28 16:46:00,1616.4,4,2020,285000,772.8000000000001,0.47809948032665184,202 days 16:46:00
3259,2020-02-25 00:00:00,Rita Sampaio,Vendedor,Filial SP,Microondas,Eletrodomésticos,189.0,364.5,3,2020-02-19 13:29:00,1093.5,2,2020,285000,526.5,0.48148148148148145,-6 days +13:29:00
3260,2020-07-30 00:00:00,Victor Hugo,Vendedor,Filial ES,Liquidificador,Cozinha,59.9,142.4,3,2019-06-24 10:50:00,427.2000000000001,7,2020,285000,247.5,0.5793539325842696,-402 days +10:50:00
3261,2020-01-12 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,2,2019-08-21 13:52:00,729.0,1,2020,285000,351.0,0.48148148148148145,-144 days +13:52:00
3262,2020-06-03 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Impressora,Eletrônicos,329.9,674.1,4,2019-11-01 12:24:00,2696.4,6,2020,285000,1376.8000000000002,0.5106067349058003,-215 days +12:24:00
3263,2019-06-18 00:00:00,Victor Hugo,Vendedor,Filial ES,Colchão,Casa,109.9,249.9,1,2020-08-22 10:31:00,249.9,6,2019,285000,140.0,0.5602240896358543,431 days 10:31:00
3264,2019-07-31 00:00:00,Pamela Lima,Vendedor,Filial ES,Colchão,Casa,109.9,249.9,3,2019-04-12 09:04:00,749.7,7,2019,285000,420.0,0.5602240896358543,-110 days +09:04:00
3265,2019-01-15 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,4,2020-09-02 17:08:00,12796.0,1,2019,285000,3596.3999999999996,0.28105658018130664,596 days 17:08:00
3266,2019-11-04 00:00:00,Victor Hugo,Vendedor,Filial ES,Ferro de passar,Casa,27.9,55.9,3,2019-03-19 16:03:00,167.7,11,2019,285000,84.0,0.5008944543828265,-230 days +16:03:00
3267,2019-02-25 00:00:00,Felipe Marinho,Vendedor,Filial SP,Fogão,Eletrodomésticos,210.9,404.1,2,2019-03-30 12:42:00,808.2,2,2019,285000,386.40000000000003,0.47809948032665184,33 days 12:42:00
3268,2020-04-13 00:00:00,Marcos Coelho,Vendedor,Filial SP,Batedeira,Cozinha,49.9,95.9,3,2020-04-29 17:42:00,287.70000000000005,4,2020,285000,138.00000000000003,0.4796663190823775,16 days 17:42:00
3269,2020-11-12 00:00:00,Marcos Coelho,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,1,2019-01-24 10:30:00,189.9,11,2020,285000,101.0,0.5318588730911006,-658 days +10:30:00
3270,2020-11-24 00:00:00,Felipe Marinho,Vendedor,Filial SP,Geladeira,Eletrodomésticos,699.9,1346.9,3,2020-09-02 15:04:00,4040.7,11,2020,285000,1941.0000000000005,0.4803623134605391,-83 days +15:04:00
3271,2020-08-29 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Tablet,Eletrônicos,799.0,1424.91,4,2019-10-05 13:19:00,5699.64,8,2020,285000,2503.6400000000003,0.43926283063491733,-329 days +13:19:00
3272,2019-07-29 00:00:00,José Maria,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,4,2020-05-31 15:42:00,223.6,7,2019,285000,112.0,0.5008944543828265,307 days 15:42:00
3273,2020-08-21 00:00:00,Mário Henrique,Vendedor,Filial ES,Fritadeira elétrica,Cozinha,187.9,340.0,1,2019-01-27 13:04:00,340.0,8,2020,285000,152.1,0.44735294117647056,-572 days +13:04:00
3274,2019-11-03 00:00:00,Rita Sampaio,Vendedor,Filial SP,Tablet,Eletrônicos,799.0,1424.91,2,2020-07-21 12:37:00,2849.82,11,2019,285000,1251.8200000000002,0.43926283063491733,261 days 12:37:00
3275,2020-05-07 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,4,2019-06-03 11:34:00,6836.4,5,2020,285000,2440.3999999999996,0.35697150547071554,-339 days +11:34:00
3276,2020-06-13 00:00:00,Marcos Coelho,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,1,2019-09-23 16:49:00,999.0,6,2020,285000,509.1,0.5096096096096097,-264 days +16:49:00
3277,2020-11-02 00:00:00,Mário Henrique,Vendedor,Filial ES,Guarda Roupa,Casa,489.9,999.0,3,2019-08-30 13:40:00,2997.0,11,2020,285000,1527.3000000000002,0.5096096096096097,-430 days +13:40:00
3278,2019-02-24 00:00:00,Rita Sampaio,Vendedor,Filial SP,Aspirador de pó,Casa,88.9,189.9,4,2020-06-04 11:43:00,759.6,2,2019,285000,404.0,0.5318588730911006,466 days 11:43:00
3279,2019-05-15 00:00:00,Mário Henrique,Vendedor,Filial ES,Ferro de passar,Casa,27.9,55.9,3,2020-11-02 16:51:00,167.7,5,2019,285000,84.0,0.5008944543828265,537 days 16:51:00
3280,2019-03-22 00:00:00,Reginaldo Sodré,Vendedor,Filial MG,Guarda Roupa,Casa,489.9,999.0,2,2020-06-01 11:28:00,1998.0,3,2019,285000,1018.2,0.5096096096096097,437 days 11:28:00
3281,2019-06-06 00:00:00,Marta Cury,Vendedor,Filial MG,Microondas,Eletrodomésticos,189.0,364.5,2,2019-08-31 12:29:00,729.0,6,2019,285000,351.0,0.48148148148148145,86 days 12:29:00
3282,2019-09-15 00:00:00,José Maria,Vendedor,Loja Matriz,Notebook,Eletrônicos,2299.9,3199.0,3,2020-08-07 14:53:00,9597.0,9,2019,285000,2697.2999999999997,0.28105658018130664,327 days 14:53:00
3283,2019-02-23 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,4,2020-03-19 09:30:00,223.6,2,2019,285000,112.0,0.5008944543828265,390 days 09:30:00
3284,2020-12-09 00:00:00,Marcos Coelho,Vendedor,Filial SP,Ferro de passar,Casa,27.9,55.9,1,2019-01-01 14:07:00,55.9,12,2020,285000,28.0,0.5008944543828265,-708 days +14:07:00
3285,2020-11-17 00:00:00,Marta Cury,Vendedor,Filial MG,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-03-11 17:56:00,4559.98,11,2020,285000,1758.1799999999994,0.38556748055912515,-617 days +17:56:00
3286,2019-09-03 00:00:00,Pamela Lima,Vendedor,Filial ES,Cafeteira,Cozinha,159.9,284.9,1,2019-10-19 09:44:00,284.9,9,2019,285000,124.99999999999997,0.4387504387504387,46 days 09:44:00
3287,2020-01-16 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Batedeira,Cozinha,49.9,95.9,3,2020-01-10 12:35:00,287.70000000000005,1,2020,285000,138.00000000000003,0.4796663190823775,-6 days +12:35:00
3288,2019-05-28 00:00:00,José Maria,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,1,2019-12-16 11:32:00,189.9,5,2019,285000,79.9,0.4207477619799895,202 days 11:32:00
3289,2020-10-23 00:00:00,Rita Sampaio,Vendedor,Filial SP,Cafeteira,Cozinha,159.9,284.9,4,2019-06-05 15:24:00,1139.6,10,2020,285000,499.9999999999999,0.4387504387504387,-506 days +15:24:00
3290,2019-01-23 00:00:00,Mário Henrique,Vendedor,Filial ES,Aspirador de pó,Casa,88.9,189.9,1,2019-08-06 15:29:00,189.9,1,2019,285000,101.0,0.5318588730911006,195 days 15:29:00
3291,2020-04-15 00:00:00,Rita Sampaio,Vendedor,Filial SP,Cama Box,Casa,1189.9,1899.5,1,2019-06-19 17:27:00,1899.5,4,2020,285000,709.5999999999999,0.3735719926296393,-301 days +17:27:00
3292,2019-09-30 00:00:00,Felipe Marinho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,3,2019-03-14 12:58:00,4197.0,9,2019,285000,1827.3000000000002,0.43538241601143673,-200 days +12:58:00
3293,2019-04-25 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Televisão,Eletrodomésticos,1400.9,2279.99,2,2019-05-22 16:42:00,4559.98,4,2019,285000,1758.1799999999994,0.38556748055912515,27 days 16:42:00
3294,2020-10-12 00:00:00,Marcos Coelho,Vendedor,Filial SP,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-11-01 10:21:00,1360.0,10,2020,285000,608.4,0.44735294117647056,20 days 10:21:00
3295,2019-12-15 00:00:00,Victor Hugo,Vendedor,Filial ES,Fritadeira elétrica,Cozinha,187.9,340.0,3,2020-05-12 13:15:00,1020.0,12,2019,285000,456.29999999999995,0.44735294117647056,149 days 13:15:00
3296,2020-02-23 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Guarda Roupa,Casa,489.9,999.0,4,2019-02-11 13:00:00,3996.0,2,2020,285000,2036.4,0.5096096096096097,-377 days +13:00:00
3297,2019-10-27 00:00:00,Marcos Coelho,Vendedor,Filial SP,Liquidificador,Cozinha,59.9,142.4,3,2020-04-15 09:03:00,427.2000000000001,10,2019,285000,247.5,0.5793539325842696,171 days 09:03:00
3298,2019-12-03 00:00:00,José Maria,Vendedor,Loja Matriz,Cama Box,Casa,1189.9,1899.5,2,2019-08-07 17:53:00,3799.0,12,2019,285000,1419.1999999999998,0.3735719926296393,-118 days +17:53:00
3299,2019-01-06 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Cafeteira,Cozinha,159.9,284.9,1,2020-11-19 10:35:00,284.9,1,2019,285000,124.99999999999997,0.4387504387504387,683 days 10:35:00
3300,2019-10-01 00:00:00,Pamela Lima,Vendedor,Filial ES,Batedeira,Cozinha,49.9,95.9,1,2019-10-21 12:35:00,95.9,10,2019,285000,46.00000000000001,0.4796663190823775,20 days 12:35:00
3301,2019-01-19 00:00:00,José Maria,Vendedor,Loja Matriz,Ferro de passar,Casa,27.9,55.9,2,2020-08-20 12:34:00,111.8,1,2019,285000,56.0,0.5008944543828265,579 days 12:34:00
3302,2020-09-26 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Processador de alimentos,Cozinha,110.0,189.9,1,2020-06-04 17:58:00,189.9,9,2020,285000,79.9,0.4207477619799895,-114 days +17:58:00
3303,2020-09-07 00:00:00,Felipe Marinho,Vendedor,Filial SP,Máquina Lavar Roupa,Eletrodomésticos,1099.0,1709.1,2,2019-06-03 10:17:00,3418.2,9,2020,285000,1220.1999999999998,0.35697150547071554,-462 days +10:17:00
3304,2020-04-25 00:00:00,Marta Cury,Vendedor,Filial MG,Cama Box,Casa,1189.9,1899.5,2,2020-12-24 09:58:00,3799.0,4,2020,285000,1419.1999999999998,0.3735719926296393,243 days 09:58:00
3305,2020-03-09 00:00:00,Mário Henrique,Vendedor,Filial ES,Fritadeira elétrica,Cozinha,187.9,340.0,4,2020-03-27 16:39:00,1360.0,3,2020,285000,608.4,0.44735294117647056,18 days 16:39:00
3306,2020-01-13 00:00:00,Rita Sampaio,Vendedor,Filial SP,Guarda Roupa,Casa,489.9,999.0,4,2020-02-21 16:39:00,3996.0,1,2020,285000,2036.4,0.5096096096096097,39 days 16:39:00
3307,2020-03-22 00:00:00,Mário Henrique,Vendedor,Filial ES,Microondas,Eletrodomésticos,189.0,364.5,1,2020-03-21 09:35:00,364.5,3,2020,285000,175.5,0.48148148148148145,-1 days +09:35:00
3308,2019-05-21 00:00:00,Marcos Coelho,Vendedor,Filial SP,Sofá,Casa,789.9,1399.0,1,2019-09-07 09:36:00,1399.0,5,2019,285000,609.1,0.43538241601143673,109 days 09:36:00
3309,2019-02-06 00:00:00,Ricardo Lemos,Vendedor,Filial MG,Colchão,Casa,109.9,249.9,3,2019-11-07 09:40:00,749.7,2,2019,285000,420.0,0.5602240896358543,274 days 09:40:00
3310,2020-02-05 00:00:00,Maria das Graças,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,2,2019-04-20 15:35:00,2849.82,2,2020,285000,1251.8200000000002,0.43926283063491733,-291 days +15:35:00
3311,2019-07-23 00:00:00,José Maria,Vendedor,Loja Matriz,Tablet,Eletrônicos,799.0,1424.91,4,2019-01-03 16:47:00,5699.64,7,2019,285000,2503.6400000000003,0.43926283063491733,-201 days +16:47:00
3312,2020-09-14 00:00:00,Felipe Marinho,Vendedor,Filial SP,Impressora,Eletrônicos,329.9,674.1,1,2019-11-25 12:07:00,674.1,9,2020,285000,344.20000000000005,0.5106067349058003,-294 days +12:07:00
3313,2020-11-30 00:00:00,Marcos Coelho,Vendedor,Filial SP,Notebook,Eletrônicos,2299.9,3199.0,3,2019-03-25 11:47:00,9597.0,11,2020,285000,2697.2999999999997,0.28105658018130664,-616 days +11:47:00
3314,2019-08-13 00:00:00,Jorge Mateus,Vendedor,Loja Matriz,Microondas,Eletrodomésticos,189.0,364.5,1,2019-05-07 11:14:00,364.5,8,2019,285000,175.5,0.48148148148148145,-98 days +11:14:00
